"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"gene:Solyc05g008060.4",5509.27168207941,0.7594553414922,0.873271636382155,0.86966679078061,0.384482525727562,0.615572431551168,"gene:Solyc05g008060.4"
"gene:Solyc05g008090.3",5053.49870868875,-0.524685692867714,0.181564349088621,-2.88980571076549,0.00385479989967073,0.021591341012114,"gene:Solyc05g008090.3"
"gene:Solyc05g008100.1",1118.3525661176,0.123229155061991,0.607343568851395,0.202898592134664,0.839214294709065,0.928550381319459,"gene:Solyc05g008100.1"
"gene:Solyc05g008120.4",3318.13729190985,-3.36226781130805,2.29934149423078,-1.4622742292714,NA,NA,"gene:Solyc05g008120.4"
"gene:Solyc05g008130.4",2444.46372233719,-1.69630487796705,1.26956648066696,-1.3361292250532,0.181507039126171,0.394598850481968,"gene:Solyc05g008130.4"
"gene:Solyc05g008145.1",45.3299558595355,2.19446393096392,0.582907602640623,3.76468572552974,0.000166758684081158,0.00149946483787134,"gene:Solyc05g008145.1"
"gene:Solyc05g008140.4",656.979642071458,0.312974668230825,0.294246708603746,1.06364713378085,0.287488581754205,0.521484645825914,"gene:Solyc05g008140.4"
"gene:Solyc05g008105.1",9972.59273581107,-1.03023593702156,0.293332198495262,-3.51218155492806,0.000444444271381788,0.00350414403213592,"gene:Solyc05g008105.1"
"gene:Solyc05g008180.3",2194.89531329592,-0.393712566813481,0.12843456389722,-3.06547205726139,0.00217326683895713,0.0135079726951569,"gene:Solyc05g008180.3"
"gene:Solyc05g008190.3",832.690082515652,-0.068625108992312,0.231460121618215,-0.296487829145388,0.766857560310361,0.889375109211977,"gene:Solyc05g008190.3"
"gene:Solyc05g008210.4",118.063710704114,0.751254716360736,0.692801605042433,1.08437207837404,0.27819985855845,0.511753229248808,"gene:Solyc05g008210.4"
"gene:Solyc05g008220.5",56.751872130286,-1.35758507764368,0.595801232709337,-2.27858722525669,0.0226916140410613,0.0895561874003523,"gene:Solyc05g008220.5"
"gene:Solyc05g008200.4",11273.5033670747,0.32239422613762,0.586904512259623,0.54931291104984,0.58279072846287,0.770797429894359,"gene:Solyc05g008200.4"
"gene:Solyc05g008240.2",49.230697534171,2.99516396826568,0.625117476368205,4.79136175438082,1.65653141855366e-06,2.52730710811746e-05,"gene:Solyc05g008240.2"
"gene:Solyc05g008230.3",4157.64326308064,0.576659809737799,0.266849762524306,2.16099052996262,0.0306960709511409,0.112402062470453,"gene:Solyc05g008230.3"
"gene:Solyc05g008260.3",3422.16073128117,0.122383471754067,0.278031563537096,0.440178338736488,0.659807947034745,0.823868444624844,"gene:Solyc05g008260.3"
"gene:Solyc05g008280.2",3.79591924486618,0.373095877261486,1.55135297271829,0.240497091134421,0.809944918040676,0.912139866975251,"gene:Solyc05g008280.2"
"gene:Solyc05g008270.3",413.18596756399,-0.174519625344296,0.262062295920096,-0.665947097546258,0.505444915181626,0.71392508392095,"gene:Solyc05g008270.3"
"gene:Solyc05g008300.4",421.300015287207,1.49442271409269,0.898179698320446,1.6638348839182,0.0961454306859442,0.257206300310425,"gene:Solyc05g008300.4"
"gene:Solyc05g008290.4",3237.00020730734,-0.526543536981974,0.199749529733178,-2.63601890670442,0.00838850574262979,0.040627836960451,"gene:Solyc05g008290.4"
"gene:Solyc05g008320.1",32.7106405140184,1.04333633853868,0.595137853550319,1.75310028141314,0.0795847952565424,0.224730224159477,"gene:Solyc05g008320.1"
"gene:Solyc05g008310.5",903.482754132789,0.170560703368947,0.263943592618781,0.646201340508733,0.518148971513565,0.723986606667885,"gene:Solyc05g008310.5"
"gene:Solyc05g008340.3",678.050674881631,0.385992316602175,0.442482109805833,0.872334288885836,0.383026036939568,0.614167084877985,"gene:Solyc05g008340.3"
"gene:Solyc05g008360.1",13.5417809652492,-2.4236720667992,1.39408851757892,-1.73853527680461,0.0821165397707844,0.22970796680158,"gene:Solyc05g008360.1"
"gene:Solyc05g008350.3",1603.92100585793,0.0649289536389396,0.476821234780159,0.136170432235207,0.891686549072029,0.955542047293884,"gene:Solyc05g008350.3"
"gene:Solyc05g008370.3",793.108753322794,-0.450542175017651,0.331397517099921,-1.35952187861989,0.173981274400812,0.38393295911322,"gene:Solyc05g008370.3"
"gene:Solyc05g008380.4",2658.57372663874,-0.616019679404567,0.20019048635872,-3.07716760476183,0.00208977762491595,0.0130729961711715,"gene:Solyc05g008380.4"
"gene:Solyc05g008390.3",1429.68132384264,-2.85061798458898,0.359503122203523,-7.92932747597998,2.20335822874367e-15,1.4370528048763e-13,"gene:Solyc05g008390.3"
"gene:Solyc05g008400.4",584.088477399715,-1.13467650871205,0.573569757347504,-1.978271159134,0.0478981248811535,0.156051020297465,"gene:Solyc05g008400.4"
"gene:Solyc05g008420.4",1353.05796023564,-0.621293819223381,0.288800480460195,-2.15129080891198,0.0314532532674458,0.11448170416853,"gene:Solyc05g008420.4"
"gene:Solyc05g008440.3",4014.42264575547,-0.25455316887592,0.450488467021781,-0.565060345626144,0.572032719239741,0.762994085631664,"gene:Solyc05g008440.3"
"gene:Solyc05g008450.3",5330.65590376913,-0.35203674229477,0.221227215793641,-1.59129038907738,0.111544238747403,0.285582048986447,"gene:Solyc05g008450.3"
"gene:Solyc05g008470.3",6.01174429586039,-3.00307484387426,2.06311830284091,-1.45559992354245,0.145503249196612,0.341521206791195,"gene:Solyc05g008470.3"
"gene:Solyc05g008480.4",274.903506230769,0.155043171251752,0.651448816033352,0.237997471844073,0.811883055050525,0.913240332339497,"gene:Solyc05g008480.4"
"gene:Solyc05g008500.3",0,NA,NA,NA,NA,NA,"gene:Solyc05g008500.3"
"gene:Solyc05g008510.3",279.036711572474,0.103702832472876,0.429019893489199,0.241720335226103,0.808996871510999,0.91166623043739,"gene:Solyc05g008510.3"
"gene:Solyc05g008540.3",96.0539294160082,1.18435964782385,1.49489670689168,0.792268550973315,0.42820410500597,0.651774217074256,"gene:Solyc05g008540.3"
"gene:Solyc05g008520.3",739.826738978935,0.141530351378772,0.0824882536655131,1.71576370076487,0.0862053004279593,0.237615307163177,"gene:Solyc05g008520.3"
"gene:Solyc05g008530.3",3869.27804203756,-0.0916824540813625,0.180657354357803,-0.507493616339471,0.6118085143798,0.790473621681927,"gene:Solyc05g008530.3"
"gene:Solyc05g008560.1",1276.93343860075,-0.266099718047696,0.502249607018069,-0.52981568194263,0.59623973127315,0.779811734366508,"gene:Solyc05g008560.1"
"gene:Solyc05g150106.1",215.200432991148,-0.700570748594946,0.511568441824047,-1.36945654055006,0.170856610776304,0.379405358516597,"gene:Solyc05g150106.1"
"gene:Solyc05g008580.3",1040.22741070008,0.600995567420824,0.201559862283863,2.98172245511074,0.00286631721286075,0.0169824381977452,"gene:Solyc05g008580.3"
"gene:Solyc05g008590.4",649.279991166282,-0.00596746903682191,0.491783550604124,-0.0121343404623665,0.990318434679328,0.995833236252159,"gene:Solyc05g008590.4"
"gene:Solyc05g008600.3",9658.0365364786,0.501217244468112,0.288445987710839,1.73764678942448,0.0822730699669416,0.230016098197521,"gene:Solyc05g008600.3"
"gene:Solyc05g008620.4",41.2107192241197,3.43132334775324,1.61614343889473,2.12315520093928,0.033740848598045,0.120505876535335,"gene:Solyc05g008620.4"
"gene:Solyc05g008610.3",1401.58245248573,-0.0840646625103776,0.135492902876203,-0.620435910116897,0.534970836487388,0.736298313122699,"gene:Solyc05g008610.3"
"gene:Solyc05g008640.1",26.2129078703664,-1.39229340737057,0.423016935081436,-3.29134200526165,0.00099710609042582,0.00705879931832462,"gene:Solyc05g008640.1"
"gene:Solyc05g008650.1",10.3097108084356,5.40948380254083,1.33139564471024,4.06301749899305,4.84423964771179e-05,0.000506551714588083,"gene:Solyc05g008650.1"
"gene:Solyc05g008625.1",31.5602129291033,0.117923340970569,4.08521300599595,0.0288658977628561,NA,NA,"gene:Solyc05g008625.1"
"gene:Solyc05g008630.4",4449.45418416165,-0.349145310117254,0.335967058322663,-1.03922483311425,0.298700183723188,0.533642081035882,"gene:Solyc05g008630.4"
"gene:Solyc05g008670.3",737.991970595067,2.28980903454705,0.352323666830607,6.4991632698009,8.07679684098393e-11,2.69564487119018e-09,"gene:Solyc05g008670.3"
"gene:Solyc05g008750.3",302.667619588197,-0.0952525969031589,0.217773248226598,-0.437393470863998,0.661826018390609,0.824950112696548,"gene:Solyc05g008750.3"
"gene:Solyc05g008770.3",718.304635668922,0.219691286924966,0.481931188665742,0.45585613069201,0.648493437562182,0.816038052352806,"gene:Solyc05g008770.3"
"gene:Solyc05g008780.4",3484.2293819294,0.663935145493807,0.277418148230152,2.39326500349571,0.0166991748640945,0.0704121322983974,"gene:Solyc05g008780.4"
"gene:Solyc05g008790.4",1810.98822144112,-0.337903777936284,0.240356815823244,-1.40584229649961,0.159770959182126,0.363548796250695,"gene:Solyc05g008790.4"
"gene:Solyc05g008800.4",554.966284578065,0.409471020390262,0.319770792774711,1.28051413588216,0.20036437645432,0.419686358817969,"gene:Solyc05g008800.4"
"gene:Solyc05g008810.4",1676.73824290973,0.773497545959878,0.717374078765914,1.07823459036952,0.280929078959803,0.514947410738685,"gene:Solyc05g008810.4"
"gene:Solyc05g008820.4",601.287356679003,0.306520764935169,0.407078607760163,0.752976843027235,0.451463829596656,0.671414763355368,"gene:Solyc05g008820.4"
"gene:Solyc05g008840.2",30.637788193184,2.34987332590164,1.22496033791038,1.91832604956844,0.0550696813650826,0.172897506162048,"gene:Solyc05g008840.2"
"gene:Solyc05g008830.3",4171.03637587879,0.525988010569752,0.260200338601906,2.02147319790574,0.0432308041114598,0.144863006105109,"gene:Solyc05g008830.3"
"gene:Solyc05g008860.4",1833.11468759572,0.738989389017051,0.166424661794634,4.44038390132921,8.97985400387643e-06,0.000112992993932292,"gene:Solyc05g008860.4"
"gene:Solyc05g008890.3",130.881649086996,-0.68333234751669,0.204250023104642,-3.34556803044573,0.000821142126003806,0.00596313806209907,"gene:Solyc05g008890.3"
"gene:Solyc05g008870.3",1895.24731315513,-0.269970272001246,0.144821093363415,-1.86416402287325,0.0622986739700086,0.188929676219514,"gene:Solyc05g008870.3"
"gene:Solyc05g008880.1",30.0991753697734,-1.23212747944645,1.51240045231063,-0.814683358209803,0.415253581654038,0.641419033979522,"gene:Solyc05g008880.1"
"gene:Solyc05g008895.1",4188.58127040462,0.940361055350276,0.252718188925203,3.72098684051821,0.000198445780363647,0.00174766578535208,"gene:Solyc05g008895.1"
"gene:Solyc05g008900.4",1884.50130468948,0.0266310569579052,0.222530569804428,0.119673701376445,0.90474163387068,0.962541035647592,"gene:Solyc05g008900.4"
"gene:Solyc05g008920.3",4209.85141756286,-0.0289577525661174,0.227335136439988,-0.127379132938219,0.898640331198771,0.959551656767868,"gene:Solyc05g008920.3"
"gene:Solyc05g008950.4",140.174011997321,3.0553815850593,1.05901935270887,2.88510458023635,0.00391283657200101,0.0218506592505674,"gene:Solyc05g008950.4"
"gene:Solyc05g008960.3",31.3799517368115,1.51993724243394,0.860976367812824,1.76536464792304,0.077502500840734,0.22054898422242,"gene:Solyc05g008960.3"
"gene:Solyc05g008970.1",12.9077087801554,1.67729861843774,0.858267174276922,1.9542849461193,0.0506675281553272,0.162686064062427,"gene:Solyc05g008970.1"
"gene:Solyc05g008980.2",158.746638122576,0.700547548117569,0.665538304433466,1.0526028982117,0.292523028328924,0.527277988414405,"gene:Solyc05g008980.2"
"gene:Solyc05g008930.3",2253.38363814927,0.600535079054187,0.175983351075867,3.41245393602771,0.000643808067891304,0.00482297951045383,"gene:Solyc05g008930.3"
"gene:Solyc05g008940.3",455.20323019098,0.934613132460561,0.301348791615754,3.1014331514303,0.00192586350642015,0.0122181749514548,"gene:Solyc05g008940.3"
"gene:Solyc05g008990.4",124.745169133034,1.03001042019925,0.536112230887651,1.92125894701907,0.05469906995703,0.172113575520189,"gene:Solyc05g008990.4"
"gene:Solyc05g009010.1",635.176738345622,0.029994525059459,0.640501303066664,0.0468297643046906,0.96264890656559,0.984282359082049,"gene:Solyc05g009010.1"
"gene:Solyc05g009020.4",596.493281353297,-0.0579038580225477,0.1369766851192,-0.422727838479655,0.672493842124785,0.832483116274683,"gene:Solyc05g009020.4"
"gene:Solyc05g009040.3",7.13568456270726,-0.150141301249097,1.95394432496097,-0.0768401122442911,0.938750740096176,0.977834832904044,"gene:Solyc05g009040.3"
"gene:Solyc05g009030.5",2430.53042810083,0.256547910832411,0.164543836605782,1.55914628055656,0.118961761928205,0.298044911304285,"gene:Solyc05g009030.5"
"gene:Solyc05g161340.1",1.3335030528913,3.22875899341519,4.28842455656237,0.752900966503975,0.451509427305709,0.671414763355368,"gene:Solyc05g161340.1"
"gene:Solyc05g009060.2",226.112896663472,0.504932006442186,0.380044575984387,1.32861258481144,0.183975817937302,0.398074118450227,"gene:Solyc05g009060.2"
"gene:Solyc05g009070.4",1054.16076579112,0.2745890171355,0.32459764980108,0.845936553464802,0.397588139431125,0.626575498880743,"gene:Solyc05g009070.4"
"gene:Solyc05g009090.3",30.3416250503678,1.69193221029628,1.53909906478273,1.0993003952836,0.271637060008783,0.505172695490933,"gene:Solyc05g009090.3"
"gene:Solyc05g009110.2",0,NA,NA,NA,NA,NA,"gene:Solyc05g009110.2"
"gene:Solyc05g009100.5",196.999162853904,1.50536388637874,0.612902054252926,2.45612471998262,0.0140444405556705,0.0614082631235201,"gene:Solyc05g009100.5"
"gene:Solyc05g009120.3",41.5490929416942,-2.15924667675972,0.454894232245219,-4.74670049365615,2.0676176567075e-06,3.08447253016963e-05,"gene:Solyc05g009120.3"
"gene:Solyc05g009080.5",1329.86725939208,0.774850173162036,0.313341910936572,2.47285838924652,0.0134037243491144,0.0592708183617544,"gene:Solyc05g009080.5"
"gene:Solyc05g009130.4",34.3808545190945,0.351953294049399,0.50436172532284,0.697819196776114,0.485290272198192,0.698768766914555,"gene:Solyc05g009130.4"
"gene:Solyc05g009140.3",856.808565143089,-0.298910011787229,0.553289878583918,-0.540241243075429,0.589030673358887,0.775239336593146,"gene:Solyc05g009140.3"
"gene:Solyc05g009150.4",4069.10751008754,0.0130444019632424,0.188834035873321,0.0690786589552807,0.944927008129202,0.981136234796701,"gene:Solyc05g009150.4"
"gene:Solyc05g009170.3",223.022796374479,2.22771402014154,0.474063299878972,4.69919105889504,2.61194014951294e-06,3.77997104053616e-05,"gene:Solyc05g009170.3"
"gene:Solyc05g009180.1",60.7587601744189,1.24682213602779,0.225622726343889,5.5261371770121,3.27358211034075e-08,7.05886055479024e-07,"gene:Solyc05g009180.1"
"gene:Solyc05g009160.3",1549.67268738446,-0.027302816673703,0.22979584935799,-0.118813358683294,0.905423224956769,0.962636879342683,"gene:Solyc05g009160.3"
"gene:Solyc05g009190.4",3215.73680500851,-0.0928065171810002,0.166600190284961,-0.557061291600325,0.577485553315327,0.76688920930356,"gene:Solyc05g009190.4"
"gene:Solyc05g009250.1",178.26701993689,-0.00806362342791566,0.255105234452961,-0.0316090081224991,0.974783859537862,0.988955985518682,"gene:Solyc05g009250.1"
"gene:Solyc05g161390.1",3.0167979557519,0.7116322259232,3.69508214003013,0.192589013979916,0.847280849432475,0.933374997672643,"gene:Solyc05g161390.1"
"gene:Solyc05g009253.1",243.642761664976,0.853324086075794,0.634180694763195,1.34555355141239,0.178446539917493,0.390632457293077,"gene:Solyc05g009253.1"
"gene:Solyc05g009257.1",31.2455718223121,-0.0348682107701624,1.87770457807898,-0.0185695935224458,0.985184459506268,0.993581189929374,"gene:Solyc05g009257.1"
"gene:Solyc05g009260.1",37.7808981214011,0.690216612479913,0.550001898746065,1.25493496304925,0.209502370489707,0.431713470355778,"gene:Solyc05g009260.1"
"gene:Solyc05g009270.4",574.718310768365,2.70544018041987,1.05010349074612,2.57635576327588,0.00998478537435406,0.0468129919983036,"gene:Solyc05g009270.4"
"gene:Solyc05g009220.3",4841.02755630569,-0.222059473503079,0.111684767331412,-1.98827001039579,0.0467818356778121,0.153513425881246,"gene:Solyc05g009220.3"
"gene:Solyc05g009290.4",1653.61259263548,-0.564772522185258,0.176562499469152,-3.19871163969296,0.00138043168406413,0.00929132279813625,"gene:Solyc05g009290.4"
"gene:Solyc05g009320.5",2.29375098523617,0.606725111794588,3.43310124650952,0.17672799845663,0.85972204743758,0.939748162629233,"gene:Solyc05g009320.5"
"gene:Solyc05g009300.1",503.978779878221,0.571793684249152,0.399369270256565,1.43174181599355,0.152217724362541,0.352123544588948,"gene:Solyc05g009300.1"
"gene:Solyc05g009330.3",696.433867307351,1.65880430558073,0.349758758526636,4.74270983968626,2.10878210754714e-06,3.13621393093535e-05,"gene:Solyc05g009330.3"
"gene:Solyc05g009340.1",20.1208729118127,-1.41121805844462,1.13019622827429,-1.24864870642811,0.211793589383357,0.434339306916611,"gene:Solyc05g009340.1"
"gene:Solyc05g009350.4",2866.6656446524,-0.427314706938959,0.308234790508709,-1.38632860435294,0.165646586269856,0.372227939076124,"gene:Solyc05g009350.4"
"gene:Solyc05g009360.4",3612.55056622931,-0.70376925834611,0.138552176605223,-5.07945292228329,3.78523307410111e-07,6.61786739118674e-06,"gene:Solyc05g009360.4"
"gene:Solyc05g009390.3",438.514717884753,0.1109805892148,0.591367281491679,0.187667787326448,0.851137083548349,0.935539384510739,"gene:Solyc05g009390.3"
"gene:Solyc05g009370.4",1623.69564483111,-0.0927866409398587,0.177383121712658,-0.523086075180047,0.600914355269924,0.783563410383513,"gene:Solyc05g009370.4"
"gene:Solyc05g009405.1",0.217136441979744,-0.197868095862345,4.40735632394954,-0.0448949622673191,0.964191032326002,NA,"gene:Solyc05g009405.1"
"gene:Solyc05g009400.3",49.1578326321881,0.253452284869806,0.855446538433864,0.296280683225187,0.767015736621711,0.889375109211977,"gene:Solyc05g009400.3"
"gene:Solyc05g009430.3",102.924770918716,2.31048653352421,1.16951348407808,1.97559631845164,0.0482005159501493,0.156740745121054,"gene:Solyc05g009430.3"
"gene:Solyc05g009420.1",1330.63045711377,0.0493805420629723,0.382419040205919,0.129126787296947,0.89725732624622,0.958649540727855,"gene:Solyc05g009420.1"
"gene:Solyc05g009460.3",934.539438559407,-0.0198949756295803,0.327190059478642,-0.060805562556765,0.951514060241393,0.984282359082049,"gene:Solyc05g009460.3"
"gene:Solyc05g009480.1",80.7249832295889,1.20805188499169,0.887685886951801,1.36090018186499,0.173545236058584,0.383180406689438,"gene:Solyc05g009480.1"
"gene:Solyc05g009490.3",28.2937803798041,2.41018734817842,0.904992873354758,2.6632114120899,0.00773987697125785,0.0381740324242818,"gene:Solyc05g009490.3"
"gene:Solyc05g009470.4",4541.50739644097,1.20696886734444,0.248453863931084,4.85791948753605,1.18625624132138e-06,1.87975391429296e-05,"gene:Solyc05g009470.4"
"gene:Solyc05g009500.3",2336.03740964386,0.117416445052008,0.549650821587385,0.213620066486775,0.83084334980057,0.924488022400643,"gene:Solyc05g009500.3"
"gene:Solyc05g009530.3",1209.31042880786,0.598022765609661,0.392106802995862,1.52515274165231,0.127221004768947,0.31176490301744,"gene:Solyc05g009530.3"
"gene:Solyc05g009520.2",2890.62186906182,-0.696843155795386,0.239236553037575,-2.91277878295604,0.00358228278107247,0.0203003415876113,"gene:Solyc05g009520.2"
"gene:Solyc05g009550.3",322.849356355249,-0.079384384670064,0.365301590130611,-0.217311905600194,0.827965279460262,0.922854509622768,"gene:Solyc05g009550.3"
"gene:Solyc05g009560.4",267.958880524988,-0.523281382017433,0.776980071594793,-0.673481085484432,0.500641278038284,0.710582883897956,"gene:Solyc05g009560.4"
"gene:Solyc05g009570.3",889.240788054567,-0.0787523639811406,0.276337687916682,-0.284985969792455,0.77565489090465,0.894299112442021,"gene:Solyc05g009570.3"
"gene:Solyc05g009540.3",7829.65749259797,-0.359510215198422,0.194713082547305,-1.84635880904961,0.0648401239308788,0.194536451178608,"gene:Solyc05g009540.3"
"gene:Solyc05g009610.1",1301.78268566046,-1.35694606381823,0.497574153879137,-2.72712329054744,0.00638891623410067,0.032697251716695,"gene:Solyc05g009610.1"
"gene:Solyc05g009600.4",7889.31241946044,0.127822982012016,0.21034746586061,0.607675407398154,0.543402776859232,0.742320159863537,"gene:Solyc05g009600.4"
"gene:Solyc05g009630.4",436.408284189104,0.215934057585761,0.49993660791408,0.431922876155674,0.665797467743649,0.827527292325513,"gene:Solyc05g009630.4"
"gene:Solyc05g009660.4",759.783625941884,1.50202606337478,0.630731509861888,2.38140324351907,0.0172468208933309,0.0721135865138978,"gene:Solyc05g009660.4"
"gene:Solyc05g009670.3",815.741293945141,-0.331688865583853,0.140078980756605,-2.36787035279891,0.0178908039618533,0.0740893006101255,"gene:Solyc05g009670.3"
"gene:Solyc05g009680.1",1902.81161777469,1.70664729938702,0.542609038458395,3.14526146530064,0.00165938452899935,0.0107996347630842,"gene:Solyc05g009680.1"
"gene:Solyc05g009690.3",2440.64125145742,-0.657428204470971,0.134421194073621,-4.89080765129125,1.00423063257553e-06,1.619957907762e-05,"gene:Solyc05g009690.3"
"gene:Solyc05g009700.4",1127.44274847294,-0.0010129718442911,0.557542741222055,-0.001816850564803,0.998550363782586,0.999252404981275,"gene:Solyc05g009700.4"
"gene:Solyc05g009710.4",886.488027876857,-0.251329709653136,0.12896615850825,-1.948803566457,0.0513188876980064,0.164406610039542,"gene:Solyc05g009710.4"
"gene:Solyc05g009740.1",383.90600727021,0.250047443183232,0.125077984034675,1.9991323422187,0.0455940365881024,0.150654936829712,"gene:Solyc05g009740.1"
"gene:Solyc05g009745.1",8.49387498832709,0.351484043703309,0.410477389771216,0.856281131341272,0.391842295531399,0.621496165965801,"gene:Solyc05g009745.1"
"gene:Solyc05g009720.3",964.936727022826,-0.807317244514397,0.353293036558861,-2.28512073823423,0.0223057491112564,0.0882883430320563,"gene:Solyc05g009720.3"
"gene:Solyc05g009750.1",408.599174187908,0.207327968468436,0.159782879465214,1.29756059699483,0.194438369548488,0.412017271912143,"gene:Solyc05g009750.1"
"gene:Solyc05g009780.4",1348.86146230339,0.34164557681962,0.251970052058434,1.35589755222335,0.175131766453393,0.385697947835875,"gene:Solyc05g009780.4"
"gene:Solyc05g009790.1",3006.88468341237,0.126906421990578,0.592122588111026,0.214324574908436,0.830293955260309,0.924354991000887,"gene:Solyc05g009790.1"
"gene:Solyc05g009800.4",1518.0153263132,0.484595585897492,0.461850089331194,1.04924865685148,0.294063689758732,0.529069752479147,"gene:Solyc05g009800.4"
"gene:Solyc05g009820.5",1425.49142938397,1.29900219280454,0.327782542096351,3.96299993433665,7.40138020902303e-05,0.000730090488861517,"gene:Solyc05g009820.5"
"gene:Solyc05g009840.3",1259.61610856778,0.364820793556403,0.116093486090412,3.14247427519135,0.00167526433387291,0.0108787049008526,"gene:Solyc05g009840.3"
"gene:Solyc05g009850.4",2775.56885504532,-0.247395580253989,0.174314668840269,-1.4192470541919,0.155827002061677,0.357869142537986,"gene:Solyc05g009850.4"
"gene:Solyc05g009870.4",1242.83951274381,-0.536397737893173,0.153419601432763,-3.49627904703072,0.000471795039172475,0.00368853782321693,"gene:Solyc05g009870.4"
"gene:Solyc05g009890.1",505.922230166026,2.10408670248129,0.447537167955647,4.70147923599906,2.58283532259528e-06,3.74008774990053e-05,"gene:Solyc05g009890.1"
"gene:Solyc05g009900.3",31.6960457879521,0.993185167456514,0.677694201457582,1.46553587933964,0.142774770805252,0.336562005045823,"gene:Solyc05g009900.3"
"gene:Solyc05g009880.3",973.266168234965,0.0520001773688808,0.43704414707527,0.118981521013082,0.905289995869492,0.962636879342683,"gene:Solyc05g009880.3"
"gene:Solyc05g009915.1",66.170875180739,2.13752002327448,0.668690504838406,3.1965760061017,0.00139069181946975,0.00934478476970552,"gene:Solyc05g009915.1"
"gene:Solyc05g009910.3",1782.05896357293,-0.0900219990021547,0.14078353840102,-0.63943554782469,0.522539629861158,0.727371076554706,"gene:Solyc05g009910.3"
"gene:Solyc05g009940.4",1071.62621431484,0.270488577197523,0.129953026990955,2.08143344915197,0.0373942496856268,0.129985441695606,"gene:Solyc05g009940.4"
"gene:Solyc05g009950.3",657.057490577985,2.21089735079841,0.347866625858353,6.35558914380785,2.07629297434713e-10,6.51622063557426e-09,"gene:Solyc05g009950.3"
"gene:Solyc05g009920.4",886.214005693743,-0.614320103755865,0.173705248417055,-3.53656616224354,0.000405364952260535,0.00323609889470411,"gene:Solyc05g009920.4"
"gene:Solyc05g009930.3",7818.51155200951,-0.428947488664381,0.231591642498499,-1.85217171067458,0.0640011696624121,0.192688354152219,"gene:Solyc05g009930.3"
"gene:Solyc05g010000.1",4.4522167823018,-1.958003244543,2.91590800138919,-0.671490061967036,0.501908388359471,0.711350252040115,"gene:Solyc05g010000.1"
"gene:Solyc05g009990.4",210.355995676631,2.86571075039415,0.550135889602098,5.20909616070833,1.89762752091823e-07,3.50778404306023e-06,"gene:Solyc05g009990.4"
"gene:Solyc05g010010.1",565.073131157326,0.52723402146158,0.374222636615688,1.40887795091623,0.158871260357052,0.362216893136681,"gene:Solyc05g010010.1"
"gene:Solyc05g010040.2",69.9627281205134,5.3115762716873,2.22687989076871,2.3852100392598,0.0170693725929167,0.0715944737905543,"gene:Solyc05g010040.2"
"gene:Solyc05g010015.1",1530.8079120016,0.058721721994956,0.240179329207076,0.244491156623756,0.806850450188388,0.910668339607871,"gene:Solyc05g010015.1"
"gene:Solyc05g009980.4",14873.64879391,-0.108137344602392,0.333213307630429,-0.324528889231305,0.745537654293729,0.877122313460658,"gene:Solyc05g009980.4"
"gene:Solyc05g010060.4",541.121603926464,1.46507073780687,0.567842773569109,2.58006407054957,0.00987819859464973,0.0464386166686492,"gene:Solyc05g010060.4"
"gene:Solyc05g010050.3",1255.68955642752,-0.0616501943911427,0.0777426413380665,-0.793003599183808,0.427775725818753,0.651286052830578,"gene:Solyc05g010050.3"
"gene:Solyc05g010070.3",335.821071358531,-0.328495536299004,0.164091238031931,-2.00190784248383,0.0452946440416722,0.149889838878056,"gene:Solyc05g010070.3"
"gene:Solyc05g010080.3",4253.63040647574,1.3540384328091,0.422963311333979,3.2013141483563,0.00136802294331539,0.0092312870737059,"gene:Solyc05g010080.3"
"gene:Solyc05g010130.1",5.75422839482706,-0.0551948374914494,1.09206441113453,-0.0505417417953473,0.959690686748434,0.984282359082049,"gene:Solyc05g010130.1"
"gene:Solyc05g010100.4",3173.8147463545,-0.0761154784525092,0.106411070117433,-0.715296616869934,0.474425778608281,0.690299492783197,"gene:Solyc05g010100.4"
"gene:Solyc05g010120.4",2589.32157797689,0.160994292273276,0.259291991760057,0.6208995934678,0.534665688672356,0.736077928357135,"gene:Solyc05g010120.4"
"gene:Solyc05g161610.1",28.953189246315,1.20402761848865,0.675058323892408,1.78359050747821,0.0744902292032953,0.21424463045669,"gene:Solyc05g161610.1"
"gene:Solyc05g010150.3",304.595978751684,0.0849021718452221,0.331838647099595,0.255853778899178,0.798063745980769,0.907061492395874,"gene:Solyc05g010150.3"
"gene:Solyc05g010140.3",2238.2619049513,-0.164608453779274,0.279430514959508,-0.589085461203575,0.555803945819144,0.751580869396772,"gene:Solyc05g010140.3"
"gene:Solyc05g010160.3",1824.03556408452,0.389633051535378,0.166380644152652,2.34181718384199,0.0191901122180431,0.0781936289308541,"gene:Solyc05g010160.3"
"gene:Solyc05g010210.1",87.4334654073734,-2.4367979199839,4.08481605125197,-0.596550221456614,NA,NA,"gene:Solyc05g010210.1"
"gene:Solyc05g010180.4",2132.08879423758,-0.445362568006444,0.896742674764269,-0.496644779533347,0.619439569390761,0.796480550094694,"gene:Solyc05g010180.4"
"gene:Solyc05g010240.4",61.5422981003181,-1.00875786386719,0.791077640288581,-1.2751692280156,0.202249350450442,0.422063607835217,"gene:Solyc05g010240.4"
"gene:Solyc05g010250.3",976.432354987631,0.0691783332145716,0.336335269355151,0.205682661075676,0.837038803432594,0.927245704649475,"gene:Solyc05g010250.3"
